decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxLinearSlope,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ,iPSFluxSkew
-44.607093,1249537790362780684,124123.1340004,565.3791337,106.2005306,80648.16404,152022.7471711,27957.0289449,216.0942212,-39799.067796,6.0,87911.3494538,141.5458498,-0.0981848
-44.556046,1249537790362780687,4.1385171,431.317189,1.7724225,415.1503532,-1892.7274686,-2299.6194319,212.3327526,-2915.8501097,4.0,510.3407978,0.4133114,-0.0789719
-44.6271893,1249537790362780581,24.1836885,494.7443889,-3.9152949,789.0472895,127.717313,-2049.1315716,219.9627256,-3215.5543391,5.0,1285.9840877,1.2625207,1.1929244
-44.638865,1249537790362780607,79.8102099,470.5354293,-0.5822303,539.5310408,785.5717267,-2276.2622401,175.6208315,-4027.6458258,7.0,1835.4691171,2.0487463,0.9089734
-44.5102801,1248684569339625820,2654.1496116,542.2352435,-37.6562674,9834.9131323,-21130.0374731,-39207.2663855,309.1777323,-57375.3791361,3.0,18743.7146966,29.3364488,1.2112248
-44.5120529,1248684569339625827,1175856.2547418,800.5851349,105.6109669,156776.5417603,781963.5307927,122102.3549923,198.9068849,-30662.099563,11.0,317256.2190893,297.7288188,0.5261135
-44.501633,1248684569339625829,318639.1413054,701.1189265,88.2021445,39548.39267,636925.0879709,121768.9835947,229.5201363,26816.2025687,8.0,202610.2854169,140.2271316,1.9429947
-44.4850963,1248684569339625805,285.1291686,432.2580747,-24.1019654,4102.8271725,-16593.9354184,-23134.8636599,246.0035055,-27274.8785711,3.0,5388.0631537,9.3135784,0.672944
-44.5203465,1248684569339625881,887089.3808709,839.4570736,751.2060064,34003.5254197,1503272.4873391,22934.4469856,314.3198666,-55428.5195528,3.0,890262.8337214,415.8561347,1.7292086
-44.5042457,1248684569339625888,844151.5438124,1254.1762881,-105.7140925,134286.1165452,545490.5350403,-112099.2041354,311.2170034,-388899.3127111,16.0,302941.0101144,191.7420012,1.1629454
-44.5546065,1248684569339625892,20.9357639,465.481551,1.8760524,987.3268129,1887.0033035,552.3469663,264.3277798,-987.8138889,3.0,1460.7080508,2.2535008,0.8853721
-44.5208424,1248684569339625893,37225.4352761,1340.8091455,-906.3165781,78871.6021516,512000.7540057,306479.2599317,668.1545274,148023.0020265,4.0,149551.8937057,79.8953928,0.5664594
-44.5733236,1248684569339625704,13.4004821,407.4307487,4.200176,1041.3722035,39.7204112,-1178.1832823,233.0141959,-2134.9783599,3.0,1087.6733517,1.6770177,0.1267127
-44.5149128,1248684569339625705,76.3648661,600.2490183,1.2989378,1495.7648844,1262.8464367,-1232.1957281,170.8859396,-3170.2719493,12.0,1604.2801949,1.7024611,0.1040665
-44.5799998,1248684569339625707,1382854.1107958,1625.6088774,-362.7360989,32657.1292897,148404.8054801,-124370.2011287,277.7076645,-1100982.3608154,34.0,313831.935243,163.1244745,-1.5424401
-44.5580732,1248684569339625708,36.2389543,496.3607225,-21.9440398,798.6724396,940.0544278,-1487.3495647,194.52233,-2792.0738347,6.0,1310.4827482,1.6214294,0.5014677
-44.5693081,1248684569339625711,8073375.9238462,1500.058648,-250.6568358,723637.0077066,2468171.8100266,466509.526393,234.5013962,-111762.1323398,30.0,887063.2932603,458.9641877,0.5596759
-44.5202808,1248684569339625720,11886.6737818,498.9361636,-16.3339824,15486.0853729,-19571.8413906,-49823.4262614,173.289028,-71320.3932046,8.0,20864.7490758,38.3826522,0.2665453
-44.5602484,1248684569339625679,13471.4416405,666.0451667,-87.6523566,8355.4845912,45092.0656123,13533.9940873,327.7583394,-45898.6988126,4.0,41472.2984535,45.0315307,-1.8309647
-44.5526427,1248684569339625684,213.7342023,603.5207382,1.3785905,1444.1346691,3118.131055,60.3490124,153.1440768,-3614.1729315,15.0,2237.0607023,2.7845623,-0.3162691
-44.5017003,1248684569339625688,831575.4406658,824.6138899,-8523.4134223,74630.0565737,891848.7819786,12263.0228691,277.0117534,-110698.5110177,6.0,457453.5622938,281.3410587,1.001164
-44.4854338,1248684569339625690,8402.2447025,513.7678375,18.0717322,1894.657231,21879.4290709,1548.9050589,295.950069,-36215.7787206,3.0,33007.9404025,47.0909526,-1.725633
-44.5081906,1248684569339625700,1364.2276728,444.9525595,18.66044,2895.7026771,-26834.3564179,-39880.4202422,256.3362195,-48225.1426338,3.0,11604.7328278,19.4162703,1.6115154
-44.5237141,1248684569339625765,21.1731149,499.7967493,0.6097584,316.5034783,1575.4423627,163.9845281,156.7910875,-907.0108279,10.0,789.9876579,0.166061,0.8886227
-44.5203187,1248684569339625766,4964.6563343,530.7544787,-4.2376016,7743.3193244,-37393.5940525,-53819.51715,173.9482106,-78142.41227,9.0,13976.1750782,20.3594621,-0.5501321
-44.4996366,1248684569339625772,194.107111,423.4607807,1.5902172,1791.0800889,3447.8735421,38.9419793,139.7605398,-2470.4975308,9.0,2042.855354,3.7303828,0.2583609
-44.5604118,1248684569339625775,497200.2103914,834.2037392,48.3356905,116912.3993472,728680.4528631,177963.4832419,286.2236759,21055.8102857,7.0,276873.7654521,230.7634203,0.7804018
-44.5681104,1248684569339625782,111375.4358726,1040.2323019,-2648.7957377,174143.6415382,712009.7810469,484365.3588241,509.6337609,337148.6970702,4.0,201833.8965597,174.7483164,0.0006932
-44.5897274,1248684569339625783,280.3799437,1058.6201015,14.5239111,3548.4178639,8981.2152456,-899.50713,248.0589461,-6299.0064601,18.0,4098.7023544,2.8000349,0.6614062
-44.5081541,1248684569339625736,161519.2752871,491.8398641,151.1342976,21010.690335,151138.4134774,-45114.0083845,186.3220174,-88056.2102742,6.0,100985.560666,138.2745041,1.1525128
-44.5043672,1248684569339625737,1623302.4179698,1324.7043418,-118.5401889,304495.0998892,2040717.3368751,196752.0243426,338.8371539,-387331.6586704,14.0,599486.9314891,271.9912008,1.8506498
-44.5968402,1248684569339625900,614.3176153,1164.5648805,-12.8417396,3743.5763024,12814.9474063,2151.6322078,309.8663738,-15580.5170946,14.0,8273.1878331,4.8910892,-1.1089971
-44.5121092,1248684569339626047,373012.9467864,780.4318031,-557.4913463,140833.849645,720722.3716744,93513.0376563,329.6031937,-24284.7653097,4.0,338439.5443182,275.9133873,1.3202081
-44.5019016,1248684569339626049,74941.8143402,986.3234756,271.2970243,126907.3888431,577489.9228097,371079.3544822,551.6028778,212615.7824497,3.0,185232.6458241,162.1153388,-0.8634282
-44.5204252,1248684569339626055,2641.4034273,452.2087563,57.7984544,6962.3563395,-19971.6972271,-33169.7451571,224.4324997,-49866.5894904,4.0,13216.259361,24.5983909,-0.9991838
-44.4800202,1248684569339626073,85.2835756,509.6513601,-13.9557291,69.2450006,3187.9142986,-789.6916446,293.9716339,-2678.6078296,3.0,3367.2268225,3.8490505,1.7312268
-44.5605652,1248684569339626084,348619.7412583,777.7767557,-20.6564329,165959.4168146,493865.4896914,156119.5582926,245.647527,31935.0897948,9.0,171830.9022001,188.7726483,0.4203716
-44.5679107,1248684569339625939,155855.6290221,773.338583,485.8285315,44562.3576608,500367.0194373,184959.3874469,332.8531971,88318.0146115,5.0,174189.7553387,147.5916104,1.2403009
-44.5119771,1248684569339625940,21950.0532907,530.5869163,74.2209742,37678.2467341,-52229.405826,-101449.0833219,264.7584264,-147249.685431,4.0,45909.0627322,82.9902122,0.0612033
-44.5693135,1248684569339625910,1554884.2838751,1537.440289,3549.5581696,227581.8575985,2506663.8500112,502525.7698724,531.867775,170366.1122841,6.0,1095792.5664678,478.381224,0.9045385
-44.5580704,1248684569339625996,79.950363,407.0360981,10.3518894,276.4133411,2299.2834127,607.9871652,234.6333372,-2205.2836562,3.0,2524.7050244,3.8763436,-1.7087234
-44.5333016,1248684569339625971,199.7547902,791.1460816,-4.128038,961.3802769,5056.7364009,417.0037787,452.3565635,-9558.7113075,3.0,8174.8508771,6.4114522,-1.7051406
-44.5002865,1248684569339625583,299.9141723,725.8897928,0.010863,1751.5340564,5639.6459911,1822.4503428,140.0531188,-2949.0182501,26.0,2324.1751464,2.4846452,-0.2312633
-44.5105331,1248684569339625591,34797.999993,496.6087677,-52.6678713,19419.8987846,45258.1022841,-17092.2212366,173.4572876,-62821.1800598,8.0,34281.0170722,57.3984727,0.0769251
-44.5205235,1248684569339625592,2867.5747106,471.9109047,-10.4162501,7091.4261641,-849.0073326,-19841.1205695,209.7720513,-35895.1173542,5.0,12811.4778719,20.2417382,0.2367896
-44.5080744,1248684569339625594,51577.1369911,546.3911186,-116.4196976,21711.6292645,124605.5956382,-5054.8974512,307.0067057,-53553.8391878,3.0,97200.9044264,114.7599997,1.6353372
-44.5659737,1248684569339625601,4849850.0681692,1319.0014057,-51.1431512,354764.7290854,3516079.4306664,404523.072144,259.8600691,-74492.6599395,18.0,971641.1979597,421.6022372,1.5745266
-44.5679876,1248684569339625561,65665.7990297,775.6576645,73.8348445,27410.481762,394241.8480954,153469.8964593,417.963443,93097.3063,3.0,166518.1197278,125.2212475,1.6794013
-44.554708,1248684569339625562,245.4029611,790.9720374,-1.1183994,1818.8391212,4055.1021069,468.9231949,161.6439716,-4181.546065,23.0,2510.3208582,2.4315438,-0.1933185
-44.5373467,1248684569339625564,90.3043302,481.4208797,-2.0661153,1120.5272748,2457.5112936,477.4767338,193.4348569,-2680.9218511,6.0,1852.2425634,2.6273063,-0.8587134
-44.533379,1248684569339625565,167.9981217,925.9434952,0.6284928,1465.7363956,3232.307082,-1501.5587292,199.8834174,-6524.4085979,21.0,2611.8024283,1.82171,-0.4684455
-44.5367078,1248684569339625566,84.1116952,399.7143715,-1.8901097,1394.3075329,2047.1815556,-155.0336408,172.5089854,-2052.5749393,5.0,1715.2116475,3.5889087,-0.284154
-44.5205759,1248684569339625568,18190.0899212,502.1230336,-48.2232295,31435.8076606,55628.8000701,10351.6794024,248.4527597,-18925.5801221,4.0,39337.8489455,71.8778188,0.0731204
-44.5148749,1248684569339625569,194.5944689,590.8273748,-0.4368916,1833.841267,2605.7338605,-1151.9431863,146.4781744,-4650.4602011,16.0,2118.0113043,2.7256576,-0.0343585
-44.508454,1248684569339625571,15443.50603,488.1187652,-33.4873724,14061.2311135,1800.5554129,-33073.9031096,217.5030917,-77325.2692708,5.0,29716.515955,49.3388618,-0.969769
-44.4750445,1248684569339625574,26.564209,417.356594,0.4142381,790.7082577,60.4461845,-1216.3697827,166.347212,-2171.547667,6.0,903.8658958,1.397738,-0.2365246
-44.560254,1248684569339625577,492559.7257074,883.5015044,-135.2206338,111505.3520802,604768.583226,250644.9192561,283.3006286,34782.2112178,8.0,200300.4340882,226.5772375,-0.5665119
-44.5155044,1248684569339625578,10393862.4251035,1552.2697976,-289.14775,646394.7601649,1989015.9103294,614177.084517,189.787965,-19338.192861,53.0,712853.8724165,396.3096154,0.1801007
-44.5018367,1248684569339625580,860329.5418861,879.5195667,-83.7758863,259299.3659877,772387.9027152,177468.8694853,263.0894296,-69843.4793271,9.0,292083.6569495,281.904291,0.2970371
-44.5103819,1248684569339625640,33998.1707106,537.8444984,4.8190529,12553.929088,-3549.7028616,-72185.8933425,123.5540535,-98148.0964031,18.0,23092.6798128,31.0271127,1.7408311
-44.5121505,1248684569339625641,31811.2935552,513.6951279,-222.8701006,39094.1561892,98332.199969,33084.9049663,254.0014234,-11172.5955442,4.0,54006.8679003,97.4845304,0.2717558
-44.5083051,1248684569339625642,55813.4494441,489.5860316,-35.573947,51310.7214788,66117.9127146,-11167.7541646,235.6451631,-67387.9326781,4.0,65966.4611297,122.9124181,-0.1551915
-44.5014969,1248684569339625644,893215.6107339,889.2080036,762.6196906,66962.519138,1477396.7708935,63040.8867611,380.754769,-57069.2928647,3.0,867240.5215459,438.3750872,1.7204409
-44.4852712,1248684569339625649,2483.9379679,445.2193042,64.770955,1399.3990341,-2923.6319167,-13666.4432,255.2734697,-29881.6797396,3.0,15176.4026698,26.4303875,-1.7154979
-44.4854264,1248684569339625613,43448.6302018,478.8074366,41.8745723,47437.8912337,71278.3949654,8092.4952643,208.136644,-37735.9220491,5.0,48499.4836195,92.3774582,-0.0445566
-44.508289,1248684569339625615,25551.6981983,598.4087811,49.910062,21309.2758615,142283.3277443,49552.8322579,291.4566706,13851.30165,4.0,59157.5526467,76.8001744,1.4588219
-44.5301708,1248684569339625634,114.9242476,566.0671252,-1.3825683,1425.3343889,611.5933336,-1970.5404257,177.8171944,-5238.4077567,10.0,2019.0283543,2.5055142,-0.4700016
-44.6236283,1248684569339625473,18.1935755,470.4744313,-1.5625176,554.7811855,2848.6634099,1919.4085133,260.3080517,-117.6750293,3.0,1577.0518005,1.7047581,-1.4940446
-44.577878,1248684569339625475,5217117.103956,1705.9602697,-543.4625601,258403.454779,1672746.2144464,802765.2026904,261.9565035,70455.8029896,36.0,580495.802886,345.9004641,-0.6177082
-44.5605326,1248684569339625476,1436695.9555294,1073.9811383,-4259.1444646,726308.5869846,1503651.4179538,218023.2639029,378.4471769,-29274.3850822,5.0,656257.8226726,515.8578794,0.2345694
-44.5515019,1248684569339625477,2354436.2117457,1628.946258,-240.9427469,81498.843956,598663.1888574,223482.2948562,237.7791308,-539702.7994873,45.0,333349.8969327,193.1096675,-1.1649251
-44.5207571,1248684569339625479,7498899.485856,1676.2065287,-13.6619666,483284.7284018,1541341.6367036,573007.1992353,229.7297178,-252387.2892608,46.0,610919.2157853,364.5152612,-0.4942986
-44.5659581,1248684569339625480,6194721.8758364,1495.306897,-147.3802645,618735.8288415,3566989.5050228,648107.0035487,285.1917447,102036.9139555,19.0,1016050.6761285,499.4568033,0.8343557
-44.5042722,1248684569339625481,4228022.4686129,1669.1952998,421.473722,457540.5218706,3166785.1502299,834958.4528434,332.8974592,2438.6049592,21.0,899441.9777652,369.9222759,1.0114292
-44.5122515,1248684569339625484,1437885.7958422,958.8327726,137.1481579,94085.4216442,1714751.6360237,366131.4954697,252.9043352,176288.4110616,12.0,501777.8146147,241.9447056,1.896768
-44.5014809,1248684569339625489,210204.0161597,936.3382464,-170.3985956,210239.9658139,587521.9656047,331607.4630148,392.5252311,134258.6994925,5.0,188778.6135964,180.2953536,-0.5033294
-44.4773867,1248684569339625490,1691177.6305894,1573.4943365,-160.5673519,16732.0380899,119495.4578488,-97009.2571343,220.467049,-729123.329842,50.0,264266.4665994,115.3418061,-1.4676334
-44.4799269,1248684569339625522,211.8142202,674.4600427,0.2462069,1044.5008863,3365.993284,-827.6671577,146.5329956,-5469.8962796,21.0,2107.0347601,1.7566455,-0.0761229
-44.5156177,1248684569339625529,230.8209378,1070.7338422,-1.5252006,2163.832579,3892.7705838,-4460.2567237,194.9553483,-9230.97705,30.0,3044.4302106,1.6300696,0.7339116
-44.5080053,1248684569339625537,30645.6919285,499.223644,-18.1913841,5734.5502646,38122.6163542,-45381.2804668,221.7058409,-88206.7486198,5.0,47223.5115308,59.1984489,1.5668921
-44.477775,1248684569339625538,222.7684737,544.2691896,-0.5213422,972.3413107,4272.3383976,-1875.6259267,130.1680666,-3677.9644432,17.0,1923.5172082,1.7567419,2.1977745
-44.5180015,1248684569339625540,90.2842856,1110.7006694,-0.1747291,1277.1014222,7157.9185886,1785.1737792,285.9531414,-4831.7939333,15.0,2846.718679,1.1478649,-0.3757903
-44.5106468,1248684569339625521,414.903757,1032.0214546,-0.3951686,2620.1293452,5400.2531821,-2762.8840907,190.3958145,-11610.8476012,29.0,3845.8926502,2.6086916,-0.4558539
-44.512265,1248684569339625548,950682.0786816,904.5613684,95.715236,168178.88255,1152670.1239424,299421.4852876,234.6775166,78073.1052474,12.0,313193.7948485,233.5211371,1.2336348
-44.5017718,1248684569339625549,477215.0458073,786.7946103,-92.2518121,153561.404029,488585.2386573,176729.2345126,233.2625206,-17519.0014392,10.0,183463.1610019,189.2943598,0.1910077
-44.4850229,1248684569339625551,35068.6485252,538.8574519,-76.1147573,6420.434782,83836.0120785,-6991.735429,216.5351379,-38422.3586721,6.0,46589.5843383,53.5042136,1.9334668
-44.4898687,1248684569339625553,226.7587134,378.8520976,-6.1893996,1443.3611038,6642.5872092,2074.7404749,215.3692188,-701.1149105,3.0,3890.7427783,8.1067026,1.4677639
-44.5084702,1248684569339625509,27454.8491714,586.2687321,227.0689361,17255.2305665,59648.5272865,5269.1320112,279.0244256,-47375.4278922,4.0,47251.6128852,73.2459169,-1.4886421
-44.4851257,1248684569339625501,5521.0691222,519.0969672,-29.4015157,15252.8943678,-3104.7836422,-31518.5525786,298.4742436,-55971.1695799,3.0,27209.9255689,41.7049498,1.1401766
-44.5679572,1248684569339625508,579420.4169063,729.9936427,24.9880189,17502.4695534,708181.3824724,95568.9734031,243.4142068,-59118.005364,7.0,303576.5897817,203.1375275,1.1844356
-44.531363,1248684569339625511,109.45488,796.0212076,-0.9918907,1285.5237766,5456.7029273,2192.4809828,191.8428247,-1549.1784247,17.0,2126.9518283,1.7187699,-0.141692
-44.508189,1248684569339626710,3637.0677488,680.6221728,-87.2897826,12247.0148669,140012.9106702,102681.149844,388.550424,83401.6569865,3.0,29785.3686189,32.2616833,1.4084774
-44.5204186,1248684569339626709,20966.9440494,697.8025846,-11.199522,33991.8379485,165204.6906991,100923.4510157,343.5696276,39063.5443315,4.0,55508.5295938,71.1081266,-0.7053384
-44.5779945,1248684569339626577,33617.5655031,1051.4430128,272.2115568,102666.1380773,111269.7085089,-18236.9815115,605.1030027,-151428.2063371,3.0,132388.7583016,105.2420694,-0.6364083
-44.6025878,1248684569339626591,79.3361071,580.4177782,-2.258562,1186.4379831,3903.203178,1546.0258597,320.4710206,-3493.8024605,3.0,3972.7085241,4.2233215,-1.5598819
-44.5043533,1248684569339626928,926812.5716699,1442.9112868,59.0688627,242905.6435654,1974338.9261956,530762.1603212,512.0463597,16105.4842404,7.0,645487.7241647,324.9153423,1.1343825
-44.5997293,1248684569339626941,43.424841,502.435048,2.4478378,746.7328976,1462.5288013,-649.7009325,188.708581,-2918.2771987,7.0,1360.6078252,1.5291206,-0.3894306
-44.6026238,1248684569339626904,92.0052203,744.6243524,-8.5204675,1067.0801346,3325.7940201,-1623.6445528,261.8019264,-4967.0664292,8.0,2796.8920842,2.1451703,0.8350603
-44.6324145,1248684569339626905,84.6862331,670.8878159,5.3310847,571.514576,10.3140098,-3608.2712896,161.6208078,-7415.7653689,17.0,1579.3846428,0.8586596,-0.2516776
-44.6241027,1248684569339626906,14.9482801,427.3248146,0.9744318,349.2463628,3191.3661625,2614.4630653,117.6776791,1483.7013778,13.0,479.3379757,-0.042509,-0.9642695
-44.6341184,1248684569339626910,20.1838881,1235.6783127,5.1281228,549.1551559,3324.8935823,-1436.5796524,711.1223505,-3817.8968455,3.0,3974.8595903,1.4750742,1.694932
-44.6469994,1248684569339626911,110.0835625,743.6720832,3.045427,1515.0686655,124.0718382,-3922.6215328,220.7647291,-8904.7625339,11.0,2436.6144428,2.1421661,-0.5113555
-44.6535054,1248684569339626840,5222864.3223721,1732.4974511,-398.0837925,574801.1356236,1971513.2925804,776309.4517902,312.4149234,-112976.8034326,25.0,765583.118631,434.2919336,-0.3115574
-44.6508112,1248684569339626870,27.7607703,430.5472027,-1.0034572,300.3428241,2918.6505337,2204.0653055,142.8941205,391.3562266,9.0,815.8761418,0.3700238,-1.6934586
-44.6170367,1248684569339626863,54.4315671,583.3831276,3.550417,1525.3966142,379.7825939,-1991.5469391,236.4401044,-4468.5946544,6.0,1946.6785966,2.3694978,0.0502908
-44.5123559,1248684569339626286,146818.9874072,738.5358631,-212.7745974,86657.3809746,364321.5876336,197323.4508732,237.330311,106154.4824888,9.0,99216.9348595,121.7658293,0.0406519
-44.5333897,1248684569339626230,20.0809413,906.7432933,16.635269,1462.5881865,-515.8443781,-2870.9454301,522.5515221,-5940.7122889,3.0,2806.7780065,2.0606202,-1.2181576
-44.5155364,1248684569339626305,83.8859407,792.0774131,-13.6612973,2445.9097877,3217.6627574,-661.5712334,424.4702992,-6046.1201,3.0,4800.7558557,5.2086066,1.2401455
-44.6033099,1248684569339626125,194.4725037,721.6517111,-1.9437284,2165.8686223,3097.7804996,-886.8129322,187.1968326,-4950.081873,14.0,2625.7088637,2.9550727,0.1659084
-44.5681536,1248684569339626127,86554.9169992,790.3968465,-553.9168546,64839.04619,473515.5223236,250156.2240923,383.3237389,140101.0273428,4.0,140231.4496993,126.7025628,1.0685862
-44.4852968,1248684569339626203,682.5756304,483.3833901,-3.1128172,590.3622681,-699.6011782,-12255.7421561,239.753225,-16325.0095907,4.0,7520.1518505,8.7437312,1.9751606
-44.4851337,1248684569339626185,2773.3847451,536.2052083,-18.559344,10153.3904333,-20706.5715688,-34611.9183958,216.5082345,-50600.4895146,6.0,12401.0823534,21.529595,0.0988494
-44.5105372,1248684569339626193,4584.6915808,555.5253205,-28.0309857,14697.3723867,-22377.1971546,-39717.1855673,245.2801445,-60036.6511681,5.0,18556.2049019,30.3456432,0.2116442
-44.4849584,1248684569339626194,5464.3168741,521.5466288,-57.1152594,17715.2365991,23592.436741,-1843.2415853,260.6796415,-25638.1053812,4.0,22180.5403898,39.5412663,0.0579168
-44.5969291,1248684569339626482,104.3444933,962.1393898,12.281314,3732.7982619,5076.8602211,-2946.7863479,554.8355498,-8617.1782696,3.0,7079.1569642,5.3355414,1.2062301
-44.5103321,1248684569339626450,8521.9129381,461.3962866,128.4225582,10614.7040006,17034.7419262,-24380.6450179,262.5957591,-43581.4121577,3.0,32370.6015992,48.2995615,1.5248916
-44.5848812,1248684569339626386,29.3582298,443.1488963,-3.2821867,1134.9086056,1240.847759,-495.589583,250.2461025,-2108.808174,3.0,1703.5902352,2.7357087,-0.9083456
-44.5085475,1248684569339626338,4205.2964203,486.6865072,32.4157597,19963.0708494,-25164.611894,-50168.6267715,279.9833181,-71071.375249,3.0,23018.2185102,36.9713464,0.3868085
-44.501546,1248684569339626343,371108.2080136,674.8264903,-217.9091618,55872.4414132,386200.0641204,61334.5534215,204.3205584,-20454.3949163,9.0,166360.9315543,165.2455341,0.8293146
-44.4773974,1248684569339626357,71752.602311,1546.3450572,20.7849681,63787.3354767,102322.2062415,-60922.3106739,624.515874,-365389.3888643,6.0,186085.9239711,97.2873556,-1.2444895
-44.5604317,1248684569339626440,22899.6964407,610.1097966,77.2855977,25652.5668133,70302.3998988,-2573.9571149,270.5849096,-52396.0228448,5.0,46539.2057252,59.8941031,0.6393731
-44.4913356,1248675773246604365,4378.2896194,680.683423,-1021.426276,2071.2166529,-68591.2470451,-104250.1594454,303.9366379,-126934.1213112,5.0,21773.1306977,20.4750384,1.5722448
-44.6467037,1248675773246604373,3899.695264,720.2462596,42.8165428,23798.2872663,189632.8841592,151215.9874332,412.3138192,125887.9410566,3.0,32211.5702827,35.2918417,0.730984
-44.4967711,1248675773246604446,74.8589665,470.5694443,3.5590253,716.4827593,3045.4036527,-1005.711586,265.7558538,-2698.4713736,3.0,3129.9659442,3.9621952,1.6305052
-44.4950833,1248675773246604514,1.2840379,469.7234434,-0.920751,31.2465894,-2064.3176987,-2413.6982983,267.3934206,-2691.4415394,3.0,353.3955196,-0.3667588,1.7168298
-44.5138102,1248675773246604419,179.8620859,696.1608599,11.1582555,671.8930724,1877.3942421,-2084.8560556,256.7889568,-6659.4284143,6.0,2963.2859035,3.1816007,1.8800062
-44.6441539,1248675773246604139,199.7191702,1201.5308018,-9.2911569,1602.0640509,9790.7651482,5248.5683346,255.4249817,-1381.9783722,22.0,3703.7004666,1.9818557,-0.5705389
-44.6410124,1248675773246604119,297.7409052,861.4042533,7.5381986,2802.0567016,3761.81316,-2273.5417962,206.8189051,-7860.2318093,17.0,3726.6075409,3.4918785,0.0282113
-44.6535504,1248675773246604126,55.7918492,849.9064457,5.2273555,1442.1402301,1496.9844394,-2422.0141927,298.4738179,-5208.471464,8.0,2447.694658,1.9371528,0.6917624
-44.5928588,1248675773246604192,27.1657944,480.1328171,-28.7828166,894.7764394,1165.5287737,-1080.2176046,233.076347,-2300.5640504,4.0,1485.5899124,2.0885068,0.7025276
-44.6465922,1248675773246604227,717.075838,469.8133377,-2.9908287,7620.2605956,280.2925356,-8575.0329719,270.0247369,-16783.6752652,3.0,8548.2061903,15.0843028,0.3183523
-44.4707912,1248675773246604766,11.2076081,244.5626702,-70.040367,115.8514421,2828.7205314,2192.8165469,141.0381865,1790.2486014,3.0,569.074405,0.9422093,1.6516437
-44.4914989,1248675773246604565,52913.0096615,667.5735514,-1184.302075,45410.7286298,101696.5998171,-37166.3183345,293.2859338,-88841.7270498,5.0,77548.851055,83.6691594,1.5869508
-44.6467027,1248675773246604523,2203.1630772,598.3105365,64.7659886,18575.6805538,76907.260164,52211.0315905,338.4165446,35994.3488071,3.0,20485.2552815,27.0238263,0.2744016
-44.6016801,1248675773246604554,38.6489871,728.4773341,111.0067734,2321.0986461,-1981.5008434,-3691.019951,370.9158169,-7537.4785368,3.0,2790.4847101,3.6189483,0.485342
-44.5393178,1248675773246603584,20.6050348,430.8384809,1.0393979,338.1424752,-319.9526034,-1258.915842,191.6137817,-2581.3172375,5.0,974.0819472,1.2892995,-0.7698643
-44.5610172,1248675773246603583,0.3145691,495.9152026,0.2582608,41.6660406,-2641.4309999,-2886.2614178,284.5681511,-3012.4414659,3.0,203.2455721,-0.9149832,1.6505193
-44.4916392,1248675773246603511,80403.2468165,688.9284648,-232.6177302,31455.2934367,141265.9356252,36389.6735015,275.4615739,-91627.7942084,6.0,80337.1922503,93.9120432,-1.2290641
-44.4706176,1248675773246603548,484927.0294653,1206.7788678,129.1605241,264455.4836172,883802.9338853,248374.1866829,380.1778107,-73857.6423439,9.0,305276.9649277,204.8722276,0.4468859
-44.4709137,1248675773246603560,434351.2796422,927.6426476,-46.1674282,77866.2553783,451653.9791012,-118221.157545,254.0105912,-303990.5328248,13.0,203410.2594472,149.8030238,1.7988183
-44.5541358,1248675773246603563,52119.1715909,1240.6553214,-84.2576333,92799.2886417,-45509.4292149,-187789.6578639,502.6186451,-390547.9899739,6.0,128689.3720921,88.9314959,-0.4231012
-44.6016078,1248675773246603576,264.6851377,1294.5340483,-4.1743612,2864.9649598,9448.1458377,1233.2165081,274.7356796,-8906.8742228,22.0,4671.9777609,2.448256,0.148733
-44.5751513,1248675773246603691,107.774586,610.5493308,8.3890032,706.0383505,2230.6443207,-2441.3340379,212.7396656,-4746.6480236,8.0,2607.5884001,2.0730381,1.1442133
-44.6086103,1248675773246603759,146.0288627,733.4041249,5.6981119,1694.2059563,5426.5109495,1484.4803508,176.1853238,-2898.6165105,17.0,2274.2610684,2.1609636,-0.0446016
-44.4914355,1248675773246603367,95706.470115,541.2821982,-23.5672659,29695.3413373,43117.1807744,-97845.2573843,142.2449342,-141297.6032231,13.0,50376.1269555,68.9414316,1.3227261
-44.5013121,1248675773246603374,82.6191099,511.1520124,0.1310395,1367.9958106,138.0428319,-2049.3835029,141.012096,-3868.6354648,13.0,1347.0726024,2.0357286,0.0880586
-44.5568762,1248675773246603376,49.6388088,486.0079002,-3.925567,1185.737497,-61.8874066,-1631.2337583,170.2866952,-3055.4315609,8.0,1307.285374,2.0676889,0.0054452
-44.491357,1248675773246603293,87417.5977224,538.7620512,-38.9872846,30986.922858,23679.8720315,-36359.1702539,176.6810415,-129753.5880381,9.0,54980.01752,83.5955712,-0.9437347
-44.4966689,1248675773246603272,80.5788375,551.6933176,1.607123,864.6312348,2563.2831107,-472.2373248,173.4094881,-3055.1266431,10.0,1596.721496,1.757654,0.4472325
-44.4916645,1248675773246603273,158344.1019171,636.7218858,-60.2966602,74213.1478039,250695.5865823,49601.5095516,233.4870214,-56682.7210008,7.0,108288.3439174,131.1212704,0.6250129
-44.4829601,1248675773246603274,212.6425839,608.2696832,0.0452948,988.1653639,1233.4838143,-2465.8617251,114.2640633,-4910.887104,28.0,1758.8474133,1.5997421,0.7532549
