decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ,rPSFluxSkew
-44.6194365,1249062801339582259,73.4785737,626.588757,-4.4574393,3137.5933779,3599.9164474,-1592.0827975,327.1364579,-5108.2800423,3.0,4410.3816414,4.4651399,0.7995025
-44.6448591,1249071597432603543,7181.4866955,700.5508324,-9.352205,7543.1486311,21706.2691362,-294.7659089,120.5276713,-22889.723591,33.0,10676.4886651,12.0044815,0.3278157
-44.6321006,1249071597432603541,278758.8796166,419.6879973,-1090.4138675,24825.3237422,186109.2627018,70557.5398256,133.3983411,-11147.3927676,8.0,70122.7536692,178.3799875,-0.8261254
-44.6190981,1249071597432603575,1459.4762091,784.6059549,9.9088639,3731.6972939,18686.2950094,1018.3913615,162.9597578,-6496.7737366,23.0,5995.8395727,5.2830425,1.5689692
-44.6471703,1249071597432603580,3818301.4071693,1238.2442265,-389.3367921,153701.0403953,737652.28953,339557.3890564,187.7085021,-389872.3940803,40.0,306979.4751962,231.3443477,-1.3941247
-44.6427549,1249071597432603577,394.3424676,1039.1784742,5.0688254,3817.7575298,30740.2579562,22760.6455527,251.7794044,13912.6509727,17.0,5095.8731718,3.7251977,-0.1266983
-44.632187,1249071597432603576,25651.3779024,483.956414,125.0430518,15461.501508,187015.0479494,125903.7076129,210.9504106,80416.624731,5.0,38619.0971012,62.272728,-0.0607018
-44.4944964,1249071597432603087,0.7399617,170.0730277,0.1235893,4.0301675,1119.554152,994.1431985,98.1037922,935.3287256,3.0,105.218488,-0.7530012,1.7291925
-44.5096435,1249071597432603086,18671.6660469,420.4064161,-47.7074396,18498.4431421,126666.427965,76795.7540344,208.2067587,53026.1334623,4.0,34595.0068565,74.8403889,0.8709934
-44.5104381,1249071597432603085,1261.6042889,304.9280991,3.8106683,1620.6096854,-8294.3031766,-12567.0504393,151.2020012,-23317.9646959,4.0,6776.4536819,13.8061813,-1.7673028
-44.6158526,1249071597432603077,229272.1542479,533.5299523,-1090.979035,77681.0299109,361182.8532936,128512.918179,200.6077786,58120.9095771,6.0,125013.4792042,176.2655008,0.5693431
-44.6513561,1249062801339582728,99.0493364,359.6013545,308.6157082,2114.349822,3682.941933,1109.6138744,207.3541204,-1256.8774923,3.0,2478.4258984,5.358409,0.4264491
-44.5102887,1249071597432603124,4373.1485902,339.0069497,5.6327296,8720.390051,30552.7493835,12848.0627675,195.4142134,116.2356382,3.0,15673.8455179,36.673423,1.1487023
-44.5355251,1249071597432603147,24.5961706,261.2538815,-0.0710126,452.0724457,-301.3774828,-1243.1867296,130.1660383,-2066.1212824,4.0,735.3083991,1.5615345,0.501956
-44.5349816,1249071597432603139,27729.9152331,731.0039719,-388.2288015,40416.6586626,-175198.9803488,-271748.5522652,362.3097348,-340404.8670009,4.0,68971.2020755,77.5449938,0.6300758
