decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ
-44.5109496,1252554850269397271,106.3737905,778.2116343,4.8494331,5355.0161233,2748.8838767,306.3961691,-2109.0918711,6.0,2845.2131288,1.5174163
-44.4762724,1252554850269397306,63205.9318642,599.4703439,113.7322105,96438.4915498,-16601.92013,311.3669211,-81960.0076725,3.0,94587.1723416,162.0719635
-44.4912501,1252554850269397452,97.1481391,841.6371395,-6.1266113,4504.493795,2235.8451093,413.5568952,-6603.0411476,4.0,5389.9309765,2.5155646
-44.518547,1252554850269397432,5008.8851967,516.0321972,48.6209945,56864.4622463,27245.1840009,362.0332676,5080.3967795,2.0,36616.8638489,65.65777
-44.5450484,1252554850269397298,695138.1264839,840.7943564,-498.0740614,1103789.834784,47067.7777072,324.0275681,-136227.3934187,5.0,507961.1677728,311.5739392
-44.5284398,1252554850269397299,5.2182562,502.6512815,-1.5633393,-1626.1871122,-1948.2863277,293.8768561,-3347.4434834,2.0,1217.1120522,1.1611752
-44.5148266,1252554850269397440,208.9811226,977.9439902,1.104568,2354.3555871,-7082.1100873,199.049996,-11269.1719483,24.0,3021.4904886,1.6999399
-44.5862728,1252554850269397439,772.584559,1069.528709,20.7645704,11604.7118666,977.1743835,226.6447445,-10565.7514774,22.0,6493.1671825,5.1441276
-44.5419243,1252554850269397368,98.3482789,554.5904869,-6.7350878,3428.0416229,-440.4530246,392.1505901,-4350.0366721,2.0,5499.931907,9.287572
-44.5716856,1252554850269397369,24752.9510123,621.4052907,-49.4661506,81702.4616447,26468.872617,264.3761409,-15279.1015361,5.0,45257.8598061,69.4942777
-44.5188138,1252554850269397370,2999.6888085,531.8222188,6.3273846,72918.7326535,56713.8528363,237.7463001,34254.1991216,5.0,14501.1230217,20.1961012
-44.4764436,1252554850269397371,42000.400963,516.5021373,-83.4279643,62752.2809619,-28505.6413103,190.5835596,-71095.2872838,7.0,45864.5255078,67.5372975
-44.5092422,1252554850269397360,266969.3122292,1089.7932341,-253.579315,608390.6525877,265735.5750307,469.7439393,-1897.6639184,5.0,269842.1383634,242.0497339
-44.4783402,1252554850269397354,48.7313956,475.7022313,5.487395,2412.1033968,41.2706738,336.3605245,-2284.2380781,2.0,3320.8149037,6.3064706
-44.4908137,1252554850269397365,69.4251326,310.9879632,-84.6422756,5715.8727017,4299.3589244,155.1167921,2158.0516463,4.0,1489.9116782,2.7809641
-44.5714677,1252554850269397366,0.0639595,404.3022801,0.1224788,-1938.424858,-2007.9938993,285.7303402,-2083.0527276,2.0,102.2673474,-0.967491
-44.5073303,1252554850269397367,235.760444,842.5044555,-20.8172669,4141.7376907,-4178.822198,593.8715946,-14171.9972739,2.0,12949.7661823,14.1364932
-44.6024942,1252554850269397411,32.3875505,1248.6420926,43.3443002,24948.3849699,18531.6069609,715.6372365,14962.5536407,3.0,5278.6632081,2.6114892
-44.5584791,1252554850269397382,72.7559315,676.0340131,-7.4598854,3241.7402097,-521.7775966,476.9439992,-4919.3116192,2.0,5770.7350898,7.6089353
-44.4763458,1252554850269397385,26148.9538097,589.6860532,-116.5769659,72015.4579228,-15346.7739804,404.1318632,-64231.904996,2.0,96341.4342386,142.2906781
-44.4892415,1252554850269397425,137.8601134,752.6128142,7.5753788,4477.0492822,-1391.7409869,427.3973984,-5855.1183501,3.0,5852.079947,5.6116822
-44.4872196,1252546054176374786,1546603.3386096,1438.4948487,7.7763659,70800.0763126,-63194.8499685,201.9172035,-878089.2515105,49.0,183417.7967478,59.0626534
-44.4765827,1252554850269397330,64477.7141214,622.160965,33.2303672,117113.3618921,5823.7914134,243.8464521,-48522.9829732,6.0,71994.0011612,99.4789125
-44.4974742,1252546054176374790,465.3522657,991.1558048,-1.2931137,6038.5265276,-5279.114258,152.4354066,-11580.9516037,42.0,3390.5187667,2.1537992
-44.6025844,1252554850269397338,170818.8838066,1285.188138,-102.8546664,37623.0584574,-12248.6473831,284.8970891,-401113.437346,20.0,95154.739132,26.282006
-44.526846,1252554850269397339,129185.0683992,1057.9632961,-530.6056429,496425.4397471,158613.7350023,514.6400965,-10352.7757206,4.0,228787.771378,178.8897177
-44.5499271,1252554850269397056,147.3695313,631.8150354,1.4260196,5660.0809252,1229.5448767,209.9223333,-2110.4149826,9.0,2664.6680575,2.8028542
-44.5117442,1252546054176374855,94.1290736,535.1140928,-0.0449722,2106.3296348,-1902.9196198,176.7330993,-4083.9954004,9.0,1858.075914,2.0089107
-44.5189229,1252554850269397060,13846.2945364,514.2824403,20.6296118,19092.9677923,-16267.0066635,161.1718349,-42077.0635834,10.0,19497.3675489,32.6552621
-44.5228255,1252546054176374856,54867.7366476,663.2433348,-551.1031999,122095.7887816,16773.8922566,375.575139,-78248.4943124,3.0,102378.7838899,136.2176826
-44.5513857,1252546054176374857,324.7658827,592.1103675,1.8351398,6978.9077095,-1364.3228067,195.6990614,-4968.9867818,9.0,3778.1732311,4.726132
-44.5284042,1252554850269397058,188.7137513,653.1743293,-0.1458502,5178.8438379,1750.0187193,166.7547465,-3309.7694064,15.0,2345.9053852,2.5477446
-44.5225643,1252554850269397055,281.4998367,666.3573971,-0.6192285,5336.4629038,1485.3365838,155.6459624,-4516.2564044,18.0,2690.5729864,2.7826108
-44.5202461,1252554850269397054,227.7169564,579.2721406,-0.7540532,4554.9365289,2362.6730524,112.9197978,-3805.1334013,26.0,1768.4052756,1.1391564
-44.5557458,1252554850269397053,378.4767727,762.7173151,-0.5740078,7893.0192781,2982.0306104,174.3876947,-3732.8454049,19.0,3491.808666,3.1966611
-44.4806059,1252546054176374850,478.1322436,794.3387739,-1.3102476,6093.6377738,2110.4935552,141.5720171,-4994.9788546,31.0,3000.5554234,2.8620421
-44.5495391,1252554850269397067,158.0445943,520.0618194,13.8809997,2642.239029,-159.438983,206.1680877,-4823.1626509,6.0,2814.2609924,4.1774229
-44.5092049,1252554850269397064,1344960.1657044,1294.1373952,-322.5191334,1115357.1235568,557482.9841114,328.8205329,-106868.7244986,14.0,343438.9535982,228.3551497
-44.5281116,1252554850269397062,165.1176025,645.1205444,-0.1355197,1761.8114284,-2679.2694625,125.6199646,-4753.8888852,26.0,1665.6744098,1.4902517
-44.4989032,1252546054176374853,184.664655,767.2025046,-2.0182717,-367.5474423,-4679.4722321,152.8398174,-9689.2863923,25.0,2075.1709988,1.2958018
-44.5496391,1252554850269397040,0.0440529,426.7244477,0.348002,-2068.7962528,-2128.9196108,301.4455787,-2195.5003977,2.0,89.59336,-0.9777248
-44.5549734,1252554850269397044,0.7505755,378.5064097,5027.3137817,-1745.5870273,-1965.0341076,267.3520704,-2209.5075431,2.0,328.0413427,-0.4957391
-44.5585446,1252554850269397042,345.2278292,722.2189375,-1.1199779,2687.8210126,-1785.2353919,163.7373385,-7175.1019614,19.0,3116.0387308,3.2828327
-44.5222261,1252554850269397041,171.8687665,738.9938419,0.100402,1234.1382757,-3685.2168638,144.1645857,-7833.9552062,26.0,1998.9587573,1.2159563
-44.5228684,1252546054176374863,18522.5491984,513.1611799,41.7340998,14517.976359,-53668.0376833,252.3160931,-75776.3007468,4.0,42561.3153202,48.7358209
-44.4891368,1252554850269397038,291.6670959,835.7065489,0.6593946,4689.5242419,-3737.7343065,136.2422646,-7110.6409341,37.0,2460.4951972,1.5721798
-44.5148291,1252554850269397037,153.0713388,954.6969926,-1.5261473,-393.7217933,-6664.6453419,218.2618406,-11672.9836952,19.0,2763.181995,1.5717888
-44.5514067,1252546054176374864,53.4869358,654.1778435,-5.0300964,4072.1046143,1642.8722782,246.282801,-1085.9427785,7.0,1959.1112432,2.0078896
-44.4792801,1252546054176374865,351.1446222,615.6519364,0.8995692,5204.9342853,1640.5139787,152.7922151,-4850.1694244,16.0,3036.9558519,3.3570557
-44.5709891,1252546054176374866,345.8294562,882.6922291,4.0176982,6374.5589346,-7.08095,216.0130756,-6965.6449815,16.0,4117.9897335,3.5662962
-44.5584515,1252546054176374867,5502393.9045616,1534.8751033,-523.4910769,2013921.3085042,465588.094968,267.4040037,-431324.3979211,27.0,793261.9100655,386.3809439
-44.5334478,1252554850269397047,182.9663189,642.9660819,-0.6548058,194.6867739,-2356.290248,112.7456453,-5566.1667554,32.0,1533.8055635,1.4987182
-44.5071768,1252554850269397046,514.2955487,995.7686729,1.6993239,5834.1488979,-5380.6142306,165.5463818,-15124.2099749,36.0,3845.6900919,2.3133521
-44.5344135,1252546054176374844,314.2249656,761.3621894,-0.220739,1188.8479221,-4284.3148955,145.4702545,-11501.8634776,27.0,2584.725015,1.7902522
-44.5178423,1252546054176374845,10578.1629079,612.0332461,23.6923174,37244.1638588,-11023.5907216,300.2082846,-41109.5717351,4.0,37895.8129906,55.9482086
-44.54811,1252546054176374843,310.3709635,630.9444632,0.7046802,3003.4428076,-2437.1173606,142.6497836,-5391.4669353,19.0,2352.8428818,2.4883548
-44.5592439,1252546054176374846,1.2772121,536.4024155,-0.7920067,-3293.431119,-3743.5831298,378.9403665,-4151.0061708,2.0,606.3971345,0.5134093
-44.5228804,1252546054176374842,0.8026982,1197.736634,4.1271584,6409.5991689,5677.6040647,846.5280236,4891.7773607,2.0,1073.2620933,-0.4414712
-44.48912,1252554850269397079,136.5704341,525.1208525,0.8032095,2751.4430893,-830.0147534,143.6979269,-2944.7343075,13.0,1652.9353799,2.0538164
-44.5258244,1252554850269397077,104.8146675,448.5392033,-0.0136693,2645.2182714,-1533.5343899,169.3177343,-2932.6301063,7.0,1939.9927288,2.2800795
-44.5305476,1252554850269397076,9.4944006,426.5891645,-38.6048676,-337.7206054,-1293.6719175,301.5528099,-2196.8191132,2.0,1314.5811617,2.2945654
-44.4764023,1252554850269397071,156742.5989332,506.7619119,59.4196708,152797.7215459,-42946.526496,148.3912445,-106017.0440779,11.0,71335.6646778,94.5340281
-44.5467096,1252546054176374847,1443649.2689253,1422.519977,-12.3437857,64414.4937143,-53890.7237408,207.9356503,-870872.4445577,45.0,170980.9428815,51.5219962
-44.5416566,1252554850269397036,405.253039,846.2818087,0.1605871,4343.830619,-2583.673597,181.2880077,-9419.3617584,21.0,3468.8133017,3.1097221
-44.5224903,1252546054176374882,164620.6469244,601.5084279,19.8571711,182194.0172655,18517.6985076,159.3832963,-72804.7752904,13.0,76641.5887059,88.3911132
-44.5071131,1252546054176374881,26.727576,382.9970693,2557.5560479,722.9907459,-840.3626009,269.4762177,-2081.8528447,2.0,1983.323923,4.2398878
-44.4829217,1252554850269396999,4289177.2337278,1600.4143657,-114.2113323,645677.065797,281046.5772916,182.5128435,-569361.4806922,71.0,308497.9208745,189.3017978
-44.4764799,1252554850269396998,3735.9058099,437.1464208,-0.4845413,-49934.9777157,-71971.004316,193.7835309,-81447.5483898,5.0,13374.9592801,23.0302878
-44.4980975,1252546054176374887,123.4416805,494.4111357,0.0473188,4720.385376,2754.5707348,109.8387514,13.2291856,20.0,1280.0499106,1.0102784
-44.513144,1252546054176374888,342110.5278362,832.477503,-26.4853811,714000.0141413,23086.4660796,363.9737693,-77988.8676036,4.0,372183.5910501,268.2683193
-44.5101267,1252554850269397025,75.1324404,574.5464461,-0.0235216,1353.3789345,-1610.9101601,152.0895229,-3471.993103,14.0,1384.0091607,1.4163796
-44.5180784,1252554850269397024,210291.3005093,675.4640501,258.5003995,497874.6505448,113823.3838493,299.5066087,29967.6165683,4.0,212613.739816,200.7024705
-44.491263,1252554850269397022,524.6862683,904.7758554,-1.8236637,7139.1616008,556.6379785,142.4392727,-6465.7978215,40.0,3252.949647,2.4510868
-44.5017578,1252554850269397021,1459073.8861135,1457.0297015,67.206425,91870.8507839,-39479.8701958,187.0718989,-806917.8338591,59.0,177859.1437104,61.2058287
-44.5417801,1252554850269397020,393.7144507,771.2047637,-2.6351478,8009.142833,2567.3937271,175.9980017,-4412.9030857,19.0,3513.4035261,3.5718215
-44.4984931,1252546054176374868,242.3386509,583.8201419,-1.5544334,2582.4047185,-953.5240441,143.8042859,-4714.7264735,16.0,2215.5711553,3.0261183
-44.4860649,1252554850269397035,157.0672754,612.9853279,1.4083563,3310.3008492,-2073.1998744,150.6551405,-3916.1495054,16.0,2078.5094854,1.9105005
-44.5107601,1252554850269397033,1186.1774071,1204.448492,1.0246229,9534.6953591,-8111.908344,208.6836864,-23352.8891176,33.0,6848.9862059,4.1355527
-44.5015101,1252554850269397027,99.2007797,500.2605103,3.3159562,2844.2822918,913.1017802,240.9896138,-2084.2457337,4.0,2460.1527237,2.8874334
-44.4782549,1252554850269397026,235.7876312,564.2919753,-0.4563115,3611.7599295,-29.6743737,116.686516,-4047.0869553,23.0,1787.2028182,1.6861552
-44.5100625,1252546054176374875,1.7611028,462.4411282,-0.6203623,2710.6185248,2285.8368043,255.7087092,1954.1475181,3.0,396.795763,-0.1678479
-44.501571,1252554850269397006,304.606905,667.6369463,0.260672,5155.836497,520.6865525,141.8358911,-4147.6429161,22.0,2486.4393028,2.7193801
-44.5556117,1252546054176374874,347.7816559,1021.1199885,-1.650126,5531.0737455,-1019.7192228,211.0970536,-10393.1852423,23.0,4080.5132899,3.0157699
-44.5093387,1252554850269397005,10059552.6197237,1301.8890833,58.5850614,4303677.6874416,228562.3512548,199.59901,-353021.0381929,30.0,1076558.4788609,473.1348939
-44.552859,1252546054176374872,0.4939522,433.0237348,-0.1163494,-1891.4526773,-2176.7447707,245.486759,-2336.1620488,3.0,232.0120081,-0.8577
-44.4725945,1252546054176374879,35.3021437,489.7978404,-0.2943903,-748.926382,-2682.6046935,121.273671,-3639.1133145,16.0,737.010692,0.1926263
-44.5267762,1252554850269397004,4742972.1917839,1874.873534,1319.4671721,4715340.9393353,1051019.5040014,510.4949519,-242693.8221392,10.0,1292248.8254618,518.6858505
-44.5717423,1252546054176374880,1148187.4359622,1502.2473924,-120.7905373,96479.4732622,-65676.7288687,294.2293318,-901735.6915051,25.0,233125.8670338,72.6093929
-44.4767144,1252554850269397017,43730.4100796,631.7611592,104.3106217,164059.0559417,52183.6169494,278.903014,737.5325019,5.0,67431.8874249,82.7891906
-44.4763349,1252554850269397014,57114.9284882,439.2326984,-27.4471325,-2953.6392257,-75634.5690373,151.3641176,-101699.3721949,8.0,42148.0101245,69.0573379
-44.5499427,1252546054176374869,24.4174747,391.8229746,-0.4543302,2175.3593874,1731.2639841,159.2548259,-77.4144509,6.0,883.160423,0.1381943
-44.5106903,1252554850269397010,359.6363572,1015.6155903,0.6973493,7512.4501907,-1456.684132,317.9394342,-13544.8210915,9.0,7185.2571136,5.6103152
-44.5111229,1252546054176374871,180.285421,515.3487658,-0.9375443,2361.1543836,-1489.2952949,136.5490085,-4126.6474451,14.0,1829.3877338,2.71152
-44.5350648,1252546054176374819,348.4588179,921.4258873,0.5458138,1039.4921241,-4522.4731929,164.5310346,-10791.5961552,31.0,3078.7306883,2.0163933
-44.5069465,1252546054176374817,236.3330514,662.1464183,0.7992115,3832.9191023,-1333.2893629,154.7672497,-4179.2108937,18.0,2366.447513,2.6579615
-44.4715059,1252554850269397214,10.410747,411.0434033,-0.4465276,-103.6331846,-716.841816,202.1940466,-1705.9745869,4.0,728.6406926,0.3219472
-44.5704921,1252546054176374818,736987.9953172,911.924894,-574.0165278,977384.9136876,265616.9889053,300.959227,85733.8839238,7.0,348836.1684742,296.9369326
-44.5184639,1252554850269397208,86.8739359,407.3452902,6.6841503,5362.0479097,2479.439343,287.4597831,-10.8970335,2.0,3799.2458043,8.3979833
-44.4766363,1252554850269397193,72434.4833505,555.2695574,19.3162722,31303.9671621,-70359.236943,183.0395407,-124353.1790328,9.0,54775.8338615,84.3958747
-44.5625652,1252554850269397192,184.2492334,620.9411068,-1.5491743,3604.2921651,-1024.9686207,195.9370861,-3698.5400744,10.0,2799.7182725,3.1458631
-44.4967609,1252546054176374824,6310925.0942214,1688.5444521,219.8725763,4259162.1393665,814084.6787335,337.2323091,-163596.4762943,19.0,1048161.0427964,459.2877352
-44.5855081,1252546054176374821,841.2756303,973.4652545,-22.7663124,10993.5139012,2436.0311708,277.4617847,-15008.3945104,12.0,8560.7864992,7.8863399
-44.522945,1252546054176374820,1064.8321457,1214.3796042,-0.9410406,24495.3027009,8878.8647565,174.9368122,-3074.2138309,48.0,5633.6477711,3.0461709
-44.5815565,1252546054176374822,4715747.0657354,1678.323356,156.3291199,1533552.4872018,435122.7423433,317.0148144,-313785.9622079,23.0,731498.4564647,437.4013889
-44.5179886,1252546054176374823,52015.4753142,617.6058901,131.909735,93768.5836972,20538.1627891,216.9989468,-53056.3454668,8.0,53776.2784996,70.0246161
-44.4912371,1252554850269397240,0.2031503,488.127231,0.2774042,2475.4480234,2283.227059,338.334767,2162.2480764,2.0,221.4658064,-0.8921937
-44.5126269,1252554850269397239,76.7656564,423.1687802,-4.7777823,2405.8911249,206.8763222,296.1757021,-2855.3527022,2.0,3720.2611876,7.5272718
-44.5453671,1252554850269397235,424559.1578917,813.3612349,99.9306384,553145.4117114,76777.7281032,335.0599648,-86937.8098957,5.0,272777.1806961,318.3563099
-44.5715448,1252554850269397232,230122.7943959,669.7387034,61.5793849,465425.3764744,23133.0709886,279.7204817,-74267.5834659,5.0,217672.9544669,158.6357083
-44.5188977,1252554850269397219,4200.9151589,449.1831413,-4.1273553,-6043.2096978,-18087.6694375,223.1929206,-46388.2483482,4.0,18031.9014327,23.6173609
-44.5270605,1252554850269397218,50.6801802,288.4273469,2.0228564,1525.6219981,-16.5404881,203.6578211,-1379.5855136,2.0,2054.2919323,6.2802045
-44.5221672,1252554850269397216,38.8961186,398.5390741,1.8584411,2464.9327133,131.0591214,195.669506,-751.5907084,4.0,1492.8716615,1.3655564
-44.5266599,1252554850269397226,1121964.0634394,1255.2343459,249.4985961,1122404.545284,375578.6950867,379.9548489,-51740.7697457,9.0,399608.7424616,297.4699705
-44.5025044,1252546054176374815,451851.9990143,1375.4006511,-51.5983158,40326.7213097,-2692.6915947,185.9491366,-619339.6902793,54.0,90188.7606725,18.1344427
-44.4853567,1252554850269397222,20.3228508,369.1164082,48.8688019,2056.7504812,903.4013657,260.9661987,-296.6293492,2.0,1664.0908368,3.764615
-44.5070256,1252546054176374835,307.3637619,659.5694536,-0.8494706,3893.5462457,-1496.6790194,116.1267117,-4979.629632,32.0,2070.3188699,2.1459574
-44.5368706,1252546054176374833,68.0298358,682.3271366,-0.5453008,-1038.1445023,-4184.2859564,155.7021237,-6626.8313468,19.0,1408.4442334,0.6391022
-44.612025,1252554850269397136,480.6802367,1087.4069668,-5.320685,3783.7074323,-4287.2728667,236.4068668,-12993.7385071,21.0,5266.7905875,4.086706
-44.5938836,1252554850269397137,315.8859151,752.070335,-0.2821805,5296.7094513,-1245.6089207,157.0945214,-5800.6636057,22.0,2515.4377726,2.0374472
-44.5176981,1252546054176374836,10653.1021984,991.2334316,175.5979354,451711.2110937,369321.8845395,695.9991515,306686.0943488,2.0,102548.2434927,96.3207716
-44.5017009,1252554850269397145,206.3850643,553.7209564,-0.9354088,4241.7064534,1268.5274495,194.1079923,-3374.9010457,7.0,3153.1236088,4.2979633
-44.571971,1252554850269397150,345997.8753696,755.4798677,-119.0650001,517665.9237971,87547.7644124,279.0196062,-29757.6718605,6.0,218694.561521,207.389662
-44.5670147,1252554850269397148,325.0225341,770.0946298,-0.4712094,10775.0314033,5279.8073925,147.4981917,-190.9931227,27.0,2709.0030285,2.577997
-44.5805129,1252554850269397147,137.0720229,603.8086184,0.0484246,7161.3122243,3283.5198272,127.9963206,977.0195202,22.0,1562.8876564,1.4822709
-44.5182767,1252554850269397139,3449.2417222,457.4755067,15.5856538,22090.759968,-5227.0781668,224.0181744,-15338.7145948,4.0,17460.7737955,28.6565988
-44.5837716,1252554850269397138,172.2212039,899.988237,-5.3846542,1973.6826443,-2981.4494896,217.0798827,-7427.5366446,17.0,2893.6601652,2.2844662
